load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
18.74;74.20;37.99;5.85;10.18;24.25;7.55;2.88;4.58;10.85;12.80
18.38;73.70;37.85;5.68;10.11;23.73;7.52;2.84;4.51;10.70;12.45
18.27;72.57;37.20;5.70;10.00;23.72;7.27;2.81;4.38;10.50;12.56
18.03;72.20;37.45;5.57;9.67;23.19;7.21;2.79;4.51;10.24;12.37
17.54;72.12;36.72;5.76;9.80;22.97;7.08;2.72;4.36;10.13;12.27
18.00;73.17;36.75;5.72;9.92;23.55;7.32;2.78;4.54;10.43;12.53
17.98;72.24;37.22;5.57;9.87;23.55;7.09;2.79;4.39;10.55;12.74
18.27;73.06;35.85;5.67;9.81;23.59;7.27;2.79;4.40;10.32;12.43
18.27;72.47;36.96;5.63;9.82;23.30;7.26;2.73;4.35;10.33;12.80
18.08;72.25;36.68;5.66;9.77;23.23;7.37;2.74;4.46;10.46;12.34
17.95;71.64;36.42;5.53;9.62;23.06;7.15;2.72;4.34;9.87;12.42
17.91;71.64;37.64;5.71;9.86;23.62;7.18;2.77;4.41;10.30;12.55
17.86;74.05;36.33;5.61;9.92;23.39;7.25;2.76;4.40;10.27;12.60
18.85;74.86;37.43;5.72;10.13;24.04;7.31;2.82;4.49;10.39;12.95
18.67;77.71;38.14;5.83;10.32;24.86;7.54;2.87;4.49;10.68;13.10
18.72;76.42;38.26;5.88;10.49;25.23;7.51;2.89;4.61;10.94;13.39
18.48;77.71;38.13;5.71;10.42;25.09;7.52;2.90;4.62;10.60;13.22
21.16;87.60;43.44;6.64;11.96;27.90;8.48;3.27;5.21;12.16;14.92
21.17;87.82;44.64;6.88;11.89;28.68;8.66;3.44;5.42;12.52;15.54
21.83;88.27;44.19;6.93;11.86;28.45;8.71;3.36;5.35;12.60;15.43
21.42;88.73;45.15;6.79;11.91;28.74;8.67;3.34;5.33;12.23;15.36
21.36;86.27;43.86;6.81;12.07;28.48;8.57;3.30;5.16;12.28;15.27
21.63;87.99;44.00;6.79;12.12;29.05;8.67;3.34;5.33;12.33;15.68
21.82;86.66;44.91;6.85;11.91;28.68;8.75;3.37;5.27;12.34;15.81
21.96;90.73;46.07;6.89;12.38;29.06;9.04;3.44;5.38;12.59;15.82
22.45;94.59;47.46;7.04;12.84;30.26;9.16;3.57;5.58;13.18;16.53
23.68;97.02;49.21;7.43;13.23;31.57;9.63;3.60;5.80;13.58;17.29
24.44;100.37;49.12;7.44;13.46;32.12;9.80;3.78;6.02;14.05;17.48
24.92;102.23;50.93;7.66;13.86;32.82;10.09;3.77;6.08;13.86;17.75
25.52;106.92;53.46;8.17;14.67;34.19;10.59;3.96;6.25;15.06;18.76
26.99;108.74;55.03;8.25;14.67;35.24;10.61;4.19;6.42;14.67;19.00
27.36;113.42;56.92;8.62;15.46;36.53;11.22;4.24;6.84;15.60;19.84
27.29;115.88;57.80;8.54;15.81;37.09;11.48;4.20;6.72;15.81;19.87
26.13;109.50;55.89;8.49;14.95;36.23;10.77;4.18;6.46;15.08;19.13
26.69;112.35;55.15;8.44;14.98;36.50;11.03;4.09;6.54;15.12;19.34
27.19;113.96;56.91;8.69;15.42;37.01;11.21;4.21;6.73;15.28;20.04
27.09;111.99;57.11;8.48;15.28;36.68;10.98;4.17;6.67;15.28;19.73
24.24;102.39;50.38;7.70;14.01;32.70;9.97;3.79;6.06;13.89;18.05
23.31;98.12;49.18;7.44;13.30;32.34;9.52;3.66;5.86;13.67;17.45
22.87;98.54;48.42;7.42;12.77;32.48;9.61;3.65;5.72;13.26;17.03
23.35;97.77;48.52;7.50;13.07;31.22;9.44;3.63;5.57;13.31;16.94
22.67;95.26;46.75;7.05;12.80;30.07;9.28;3.41;5.40;12.92;16.33
22.55;94.40;46.97;6.89;12.62;30.26;9.11;3.51;5.37;12.62;16.36
22.89;94.57;47.59;7.35;13.13;31.08;9.52;3.61;5.66;13.13;16.99
23.15;95.17;47.40;7.19;12.92;31.44;9.51;3.66;5.61;12.92;16.57
21.95;92.73;46.95;6.93;12.56;29.58;9.16;3.40;5.52;12.56;15.96
21.29;89.46;44.50;6.91;11.78;29.22;8.83;3.28;5.21;11.78;15.40
20.97;87.78;43.72;6.58;11.82;28.67;8.70;3.23;5.13;11.93;15.62
20.04;85.26;42.25;6.32;11.43;27.99;8.28;3.16;4.90;11.65;14.92
19.60;80.81;41.20;6.11;11.27;26.66;8.01;3.06;4.85;11.06;14.43
19.12;81.92;40.75;6.27;10.97;26.64;7.94;3.03;4.70;10.87;14.63
19.92;83.87;41.88;6.21;11.03;26.99;8.14;3.11;4.82;11.35;14.89
20.28;84.00;41.41;6.30;11.21;27.43;8.11;3.10;4.70;11.31;14.84
18.84;79.39;40.16;5.97;10.71;26.46;7.83;2.99;4.63;10.71;14.21
19.83;81.99;41.26;6.43;11.47;27.11;8.15;3.11;4.82;11.04;14.68
19.74;82.01;41.59;6.12;10.87;26.91;8.02;3.06;4.75;10.77;14.57
18.85;77.30;39.30;5.81;10.33;24.96;7.52;2.91;4.41;10.43;13.84
18.80;78.45;38.71;5.92;10.73;26.15;7.66;2.96;4.60;10.83;13.89
18.80;78.42;39.31;5.76;10.51;25.26;7.68;2.93;4.55;10.61;13.84
18.49;77.97;39.18;5.90;10.50;25.29;7.70;2.90;4.50;10.40;13.79
18.78;79.11;40.01;5.82;10.62;26.34;7.86;2.86;4.49;10.62;13.98
21.88;93.04;46.88;6.94;12.56;29.90;9.09;3.47;5.38;12.32;16.38
22.78;94.91;46.66;7.23;12.98;31.35;9.43;3.55;5.51;12.74;16.66
22.88;94.57;47.47;7.18;12.78;30.91;9.25;3.53;5.48;12.54;17.04
22.15;92.45;47.18;6.95;12.81;31.14;9.22;3.47;5.39;12.45;16.65
24.92;102.34;51.56;7.65;13.98;33.23;10.02;3.82;5.93;13.98;18.33
24.69;98.36;51.48;7.75;13.79;34.14;9.85;3.94;5.91;13.92;17.99
23.96;102.89;51.44;7.59;13.74;33.64;9.95;3.93;5.89;13.74;17.80
24.47;102.20;50.25;7.76;13.81;33.94;10.26;3.95;5.92;13.68;18.28
24.82;104.00;52.34;7.82;14.03;35.07;10.25;4.05;6.20;14.30;18.75
25.23;104.98;52.89;8.00;14.24;34.72;10.44;3.93;6.10;14.51;18.31
25.65;110.95;54.22;8.08;14.78;36.24;10.73;4.18;6.27;14.50;18.82
26.22;110.25;55.27;8.32;14.66;36.51;10.86;4.23;6.49;14.94;19.31
26.71;110.08;54.55;8.20;14.84;36.74;10.88;4.10;6.50;15.12;19.78
26.31;111.81;56.19;8.44;14.87;37.60;10.87;4.29;6.43;15.16;19.73
26.75;111.70;55.92;8.40;15.08;37.14;11.10;4.27;6.40;14.94;19.78
26.94;111.48;57.03;8.31;15.48;37.54;11.18;4.30;6.73;15.19;19.63
26.73;109.75;54.88;8.34;14.99;36.63;11.03;4.24;6.65;15.13;19.94
26.36;110.83;56.13;8.41;15.10;37.75;10.97;4.13;6.55;15.24;19.80
26.37;109.99;55.41;8.28;14.87;36.05;10.80;4.21;6.59;14.87;19.22
26.17;111.67;56.40;8.26;14.83;36.80;10.92;4.20;6.58;14.69;19.59
25.58;106.10;52.78;7.94;14.41;35.55;10.64;4.04;6.19;14.41;18.58
23.36;97.93;48.72;7.33;13.17;32.68;9.57;3.85;5.72;13.05;17.27
22.63;94.48;48.98;7.22;12.76;30.81;9.39;3.61;5.54;12.52;16.85
22.39;94.48;47.90;7.06;12.69;30.89;9.46;3.59;5.51;12.45;16.64
20.68;84.59;43.79;6.63;11.83;29.30;8.73;3.32;5.09;11.72;15.26
19.65;83.21;42.13;6.41;11.14;27.84;8.30;3.15;4.83;10.93;14.71
18.40;76.04;38.94;5.84;10.42;25.70;7.59;2.92;4.58;10.32;13.53
17.16;71.84;36.60;5.45;9.72;24.25;7.17;2.72;4.27;9.72;12.62
16.21;68.10;34.31;5.15;9.09;23.24;6.60;2.57;4.03;9.26;11.84
15.36;64.50;32.90;4.77;8.65;21.66;6.30;2.42;3.80;8.49;11.15
14.61;60.29;31.15;4.64;8.35;20.56;6.03;2.32;3.63;8.42;10.82
14.37;60.81;30.71;4.54;8.02;20.27;5.90;2.27;3.55;8.02;10.74
