load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
8.59;34.54;17.81;2.71;4.81;11.48;3.50;1.36;2.15;5.03;5.99
8.58;34.43;17.72;2.67;4.68;11.25;3.45;1.34;2.12;5.01;5.91
8.43;33.23;17.14;2.65;4.68;10.75;3.47;1.32;2.09;4.85;5.90
8.30;33.54;16.99;2.62;4.53;10.76;3.39;1.31;2.02;4.75;5.74
8.40;33.26;17.07;2.63;4.56;10.70;3.40;1.26;2.03;4.77;5.71
8.35;33.98;17.10;2.64;4.60;11.21;3.42;1.29;2.07;4.82;5.89
8.44;33.76;17.44;2.64;4.61;10.97;3.43;1.29;2.08;4.78;5.80
8.40;33.54;17.03;2.65;4.57;11.11;3.44;1.30;2.03;4.85;5.86
8.37;34.20;17.36;2.67;4.67;10.93;3.36;1.25;2.05;4.78;5.92
8.28;33.77;17.31;2.63;4.63;10.74;3.43;1.26;2.06;4.80;5.83
8.34;33.98;16.90;2.61;4.54;10.78;3.35;1.30;2.04;4.71;5.90
8.48;34.32;17.19;2.60;4.67;11.02;3.40;1.33;2.02;4.79;5.83
8.34;33.54;17.43;2.59;4.66;10.87;3.34;1.27;2.07;4.83;5.87
8.69;35.29;18.03;2.64;4.70;11.27;3.41;1.29;2.06;4.87;6.05
8.67;35.30;17.71;2.69;4.85;11.37;3.53;1.38;2.09;5.03;6.04
8.92;35.57;18.15;2.77;4.82;11.58;3.50;1.33;2.17;5.06;6.09
8.69;35.62;17.99;2.78;4.89;11.59;3.62;1.39;2.11;5.07;6.10
9.74;40.89;20.58;3.13;5.45;13.02;3.95;1.50;2.38;5.52;6.81
10.08;41.10;20.72;3.13;5.56;13.28;4.10;1.60;2.50;5.77;7.30
10.08;41.64;20.85;3.15;5.60;13.30;4.13;1.54;2.45;5.81;7.21
10.24;41.60;20.62;3.21;5.64;13.24;4.04;1.53;2.51;5.64;7.11
9.84;40.52;20.30;3.16;5.50;13.21;4.06;1.51;2.41;5.64;7.15
10.10;41.03;20.55;3.14;5.64;13.45;4.04;1.53;2.44;5.71;7.11
10.05;41.61;20.73;3.16;5.69;13.42;4.08;1.55;2.46;5.62;7.31
10.26;42.69;20.95;3.23;5.67;13.63;4.23;1.58;2.51;5.88;7.46
10.72;43.77;21.96;3.28;6.03;14.22;4.39;1.64;2.61;5.96;7.74
11.06;45.18;22.67;3.48;6.19;14.93;4.41;1.78;2.71;6.19;7.89
10.94;45.58;22.99;3.46;6.30;14.72;4.57;1.73;2.76;6.46;8.11
11.43;47.08;23.58;3.57;6.48;15.32;4.70;1.78;2.84;6.56;8.35
11.99;49.76;25.09;3.83;6.80;16.08;4.85;1.87;2.98;6.97;8.68
12.58;51.01;25.50;3.84;6.99;16.42;5.07;1.92;2.97;7.07;8.82
12.86;52.08;26.36;4.01;7.30;17.24;5.20;2.01;3.10;7.39;9.39
12.88;54.39;27.06;4.20;7.28;17.54;5.32;2.05;3.17;7.37;9.52
12.30;51.45;25.59;3.95;7.00;16.88;5.12;1.98;3.05;7.00;9.16
12.35;51.66;26.06;3.90;7.08;16.61;5.08;1.91;3.00;7.08;9.17
12.78;53.09;26.87;4.13;7.33;17.10;5.26;1.97;3.19;7.24;9.40
13.04;53.85;26.74;3.94;7.13;17.07;5.16;2.06;3.10;7.32;9.29
12.04;49.92;24.26;3.67;6.63;16.06;4.89;1.83;2.88;6.54;8.64
11.71;48.90;24.19;3.70;6.54;15.84;4.74;1.81;2.84;6.72;8.52
11.76;48.23;24.63;3.63;6.66;15.73;4.75;1.82;2.85;6.57;8.64
11.72;49.17;24.15;3.67;6.56;15.84;4.81;1.84;2.80;6.65;8.57
11.50;48.59;23.95;3.63;6.57;15.73;4.75;1.82;2.77;6.66;8.47
11.77;47.67;23.53;3.63;6.40;15.57;4.67;1.82;2.77;6.49;8.48
11.66;48.32;24.12;3.68;6.75;15.79;4.82;1.84;2.81;6.58;8.68
11.95;49.66;24.43;3.72;6.64;16.02;4.78;1.77;2.83;6.55;8.68
11.59;48.02;23.79;3.60;6.58;15.71;4.74;1.84;2.90;6.67;8.51
11.28;46.39;24.09;3.50;6.32;15.12;4.53;1.71;2.73;6.41;8.29
10.88;46.56;22.69;3.46;6.24;15.10;4.47;1.69;2.61;6.24;8.10
10.73;45.31;22.37;3.36;6.06;14.67;4.26;1.72;2.54;5.98;7.95
10.53;43.40;21.78;3.38;6.03;14.47;4.34;1.61;2.57;5.87;7.72
10.39;44.42;21.81;3.28;5.99;14.38;4.31;1.60;2.56;5.91;7.67
10.82;43.69;22.37;3.34;5.94;14.64;4.23;1.63;2.52;6.10;7.89
10.50;45.01;22.22;3.42;5.94;14.49;4.31;1.63;2.60;5.94;7.90
10.06;42.76;21.61;3.20;5.70;13.65;4.21;1.56;2.50;5.70;7.57
10.15;43.69;21.57;3.17;5.87;14.12;4.28;1.59;2.46;5.87;7.61
10.02;42.74;21.21;3.13;5.79;13.70;4.15;1.57;2.43;5.71;7.59
9.72;41.06;19.81;3.01;5.42;13.11;3.99;1.51;2.34;5.42;7.23
9.62;40.86;19.91;3.06;5.44;13.20;3.95;1.49;2.31;5.44;7.16
9.64;40.33;20.54;2.99;5.45;13.22;3.96;1.49;2.32;5.38;7.17
9.20;39.42;19.49;2.90;5.29;12.90;3.84;1.45;2.32;5.36;7.03
9.13;39.02;19.62;2.95;5.25;12.94;3.81;1.44;2.30;5.25;6.83
10.48;44.09;21.84;3.30;5.80;14.35;4.27;1.69;2.58;5.80;7.74
10.45;44.74;21.88;3.27;5.88;14.70;4.41;1.63;2.61;5.88;7.92
10.47;43.65;21.91;3.33;5.92;14.44;4.30;1.62;2.52;6.09;7.71
10.38;43.83;21.80;3.19;5.83;14.37;4.23;1.68;2.55;5.91;7.66
11.43;47.56;23.83;3.60;6.42;15.65;4.66;1.85;2.81;6.33;8.62
11.29;47.45;23.90;3.59;6.39;16.02;4.64;1.75;2.80;6.48;8.40
11.34;47.56;23.21;3.49;6.37;15.45;4.71;1.75;2.79;6.37;8.38
11.40;47.53;23.94;3.60;6.31;15.96;4.74;1.84;2.72;6.58;8.59
11.87;47.93;24.37;3.69;6.56;16.01;4.77;1.89;2.88;6.74;8.63
11.39;49.10;24.59;3.71;6.69;16.28;4.88;1.90;2.89;6.69;8.77
11.99;51.02;25.28;3.81;6.88;17.01;4.93;1.86;2.97;6.97;8.83
12.41;50.47;25.85;3.85;6.96;17.01;5.08;1.88;3.01;7.05;9.02
12.34;50.68;25.72;3.86;6.97;17.24;5.09;1.98;3.01;6.97;9.04
12.39;52.33;26.02;3.91;7.05;17.63;5.15;2.00;3.15;7.15;9.25
12.33;52.55;26.09;3.98;7.02;17.07;5.12;1.99;3.04;7.11;9.39
12.42;52.16;26.08;4.01;7.16;17.48;5.16;2.01;3.06;7.16;9.36
12.26;51.77;25.93;3.96;6.98;17.35;5.09;1.98;3.11;7.07;9.15
12.25;51.67;26.40;3.99;7.03;17.29;5.22;1.99;3.13;7.12;9.31
12.35;51.44;26.37;3.83;6.92;17.21;5.14;1.96;3.09;6.92;8.98
12.13;50.75;26.12;3.82;6.90;17.17;5.04;1.96;3.08;6.90;9.05
11.76;49.37;24.68;3.86;6.55;16.97;4.94;1.89;2.87;6.64;8.80
10.77;45.32;23.03;3.48;6.21;15.33;4.47;1.74;2.73;6.05;8.04
10.51;43.01;22.31;3.29;5.94;14.92;4.25;1.68;2.57;6.02;7.78
10.38;43.99;21.95;3.35;5.99;15.09;4.47;1.68;2.63;5.83;7.82
9.51;40.03;20.64;3.10;5.53;13.56;4.05;1.55;2.36;5.38;7.15
9.32;38.31;19.40;2.94;5.25;13.24;3.78;1.47;2.24;5.11;6.93
8.44;35.76;18.43;2.79;4.87;12.20;3.50;1.36;2.08;4.74;6.43
7.93;33.00;17.13;2.54;4.54;11.44;3.27;1.27;2.00;4.42;5.75
7.43;31.68;16.18;2.40;4.35;10.69;3.14;1.20;1.83;4.23;5.66
7.22;29.64;15.14;2.32;3.99;10.08;2.91;1.13;1.78;3.99;5.33
6.85;28.70;14.79;2.22;3.86;9.43;2.89;1.08;1.70;3.81;5.15
6.81;27.78;14.52;2.17;3.73;9.28;2.77;1.06;1.66;3.78;4.89
